,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
234,TEX,52.94,2.32,51,54.08,186,0,Farm & Heavy Construction Machinery,Industrials,3.628,54.15,0.012,0.943,1.16
235,PACB,54.55,5.26,22,55.41,52,0,Medical Devices,Healthcare,1.399,5.23,0.029,0.397,1.14
236,WABC,66.67,1.77,42,44.93,172,0,Banks - Regional,Financial Services,1.216,45.6,0.012,0.935,1.1
237,NFBK,88.89,6.13,9,46.0,59,0,Banks - Regional,Financial Services,0.449,10.09,0.054,0.196,1.07
238,NBHC,88.89,4.79,9,36.56,174,0,Banks - Regional,Financial Services,1.248,33.04,0.043,0.246,1.05
239,OMCL,53.33,3.57,30,55.7,37,0,Health Information Services,Healthcare,1.27,27.93,0.019,0.539,1.03
240,SNAP,47.37,5.94,19,51.84,360,0,Internet Content & Information,Communication Services,17.695,10.72,0.028,0.367,1.03
241,AAP,72.22,2.42,36,60.92,67,0,Specialty Retail,Consumer Cyclical,3.59,60.34,0.017,0.591,1.03
242,HFRO,91.67,3.37,12,36.25,171,0,Asset Management,Financial Services,0.418,6.13,0.031,0.331,1.02
243,TFSL,54.17,4.32,24,55.25,69,0,Banks - Regional,Financial Services,3.59,12.79,0.023,0.434,1.02
244,NTST,100.0,7.6,3,22.67,60,0,REIT - Retail,Real Estate,1.248,16.94,0.076,0.132,1.01
245,MATW,73.33,5.83,15,64.4,37,0,Conglomerates,Industrials,0.87,28.34,0.043,0.233,1.0
246,EDR,100.0,19.91,3,62.0,381,0,Entertainment,Communication Services,7.007,23.32,0.199,0.048,0.96
247,QLYS,50.0,12.1,6,38.0,1993,0,Software - Infrastructure,Technology,6.123,165.6,0.06,0.158,0.96
248,FIGS,83.33,5.81,6,31.0,85,0,Apparel Manufacturing,Consumer Cyclical,0.951,5.62,0.048,0.194,0.94
249,AOSL,66.67,4.9,12,42.42,964,0,Semiconductors,Technology,0.627,22.19,0.033,0.283,0.92
250,CLBK,66.67,5.57,9,37.0,69,0,Banks - Regional,Financial Services,1.739,16.57,0.037,0.243,0.9
251,DNB,100.0,8.23,6,55.5,150,0,Financial Data & Stock Exchanges,Financial Services,4.638,10.57,0.082,0.108,0.89
252,EQC,83.33,2.32,18,39.5,961,0,REIT - Office,Real Estate,1.947,18.2,0.019,0.456,0.88
253,VTR,62.96,2.98,27,57.74,306,0,REIT - Healthcare Facilities,Real Estate,17.294,42.97,0.019,0.468,0.88
254,HLF,62.96,2.5,27,50.78,392,0,Packaged Foods,Consumer Defensive,0.863,8.69,0.016,0.532,0.84
255,WEC,63.33,2.23,30,51.6,48,0,Utilities - Regulated Electric,Utilities,24.156,76.55,0.014,0.581,0.82
256,JJSF,66.67,3.46,15,44.07,6904,0,Packaged Foods,Consumer Defensive,2.785,143.7,0.023,0.34,0.79
257,ACNB,66.67,6.8,12,72.08,180,0,Banks - Regional,Financial Services,0.306,35.97,0.045,0.166,0.75
258,ELME,57.14,2.92,21,48.62,306,0,REIT - Residential,Real Estate,1.145,13.03,0.017,0.432,0.72
259,FIVN,55.56,9.44,9,66.11,294,0,Software - Infrastructure,Technology,4.647,63.38,0.052,0.136,0.71
260,UEC,58.33,2.65,24,56.29,1568,0,Uranium,Energy,2.515,6.4,0.015,0.426,0.66
261,WIW,71.43,2.02,21,48.14,427,0,Asset Management,Financial Services,0.516,8.43,0.014,0.436,0.63
262,CWEN-A,75.0,3.95,12,57.0,60,0,Utilities - Renewable,Utilities,4.269,20.25,0.03,0.211,0.62
263,MLNK,100.0,13.12,3,64.0,57,0,Software - Application,Technology,1.456,19.1,0.131,0.047,0.61
264,AGCO,60.61,1.57,33,56.39,375,0,Farm & Heavy Construction Machinery,Industrials,8.054,107.56,0.01,0.585,0.56
265,LAZR,-33.33,-29.74,3,58.0,36,0,Auto Parts,Consumer Cyclical,0.9,2.24,0.099,0.052,0.51
266,UPST,-33.33,-25.98,3,57.0,495,0,Credit Services,Financial Services,2.193,25.37,0.087,0.053,0.46
267,NOVA,66.67,3.71,9,48.33,52,0,Solar,Technology,0.849,6.93,0.025,0.186,0.46
268,MSBI,66.67,3.69,9,53.56,173,0,Banks - Regional,Financial Services,0.521,24.23,0.025,0.168,0.41
269,NBTB,66.67,3.04,9,45.67,176,0,Banks - Regional,Financial Services,1.585,33.67,0.02,0.197,0.4
270,KVUE,100.0,8.24,3,65.0,37,0,Household & Personal Products,Consumer Defensive,36.27,18.94,0.082,0.046,0.38
271,HPP,73.33,2.24,15,64.0,134,0,REIT - Office,Real Estate,0.921,6.4,0.016,0.234,0.38
272,INSP,50.0,6.88,6,58.0,48,0,Medical Devices,Healthcare,5.392,182.26,0.034,0.103,0.36
273,DE,54.55,1.01,33,52.27,2062,0,Farm & Heavy Construction Machinery,Industrials,101.695,363.21,0.006,0.631,0.35
274,FOXF,55.56,2.53,9,36.0,30,0,Auto Parts,Consumer Cyclical,2.047,48.79,0.014,0.25,0.35
275,NBB,66.67,2.63,9,50.0,308,0,Asset Management,Financial Services,0.452,15.38,0.018,0.18,0.32
276,STEM,33.33,7.22,6,44.83,176,0,Software - Infrastructure,Technology,0.416,2.67,0.024,0.134,0.32
277,BMBL,-33.33,-26.39,3,82.0,473,0,Software - Application,Technology,2.395,12.72,0.088,0.037,0.32
278,BIT,91.67,1.94,12,65.75,468,0,Asset Management,Financial Services,0.573,15.16,0.018,0.183,0.32
279,RGLD,47.92,0.75,48,58.62,144,0,Gold,Basic Materials,6.869,104.57,0.004,0.819,0.29
280,FSLY,-33.33,-52.86,3,189.0,316,0,Software - Application,Technology,1.906,14.2,0.176,0.016,0.28
281,BBN,61.11,1.49,18,58.33,305,0,Asset Management,Financial Services,1.004,16.24,0.009,0.309,0.28
282,MTW,72.73,0.56,33,51.91,935,0,Farm & Heavy Construction Machinery,Industrials,0.468,13.33,0.004,0.636,0.26
283,TGTX,58.33,1.47,24,78.75,66,0,Biotechnology,Healthcare,2.023,13.36,0.009,0.305,0.26
284,UDMY,83.33,2.86,6,60.0,260,0,Education & Training Services,Consumer Defensive,1.659,10.82,0.024,0.1,0.24
285,PAYC,55.56,2.32,9,49.78,36,0,Software - Application,Technology,10.185,180.08,0.013,0.181,0.23
286,RICK,45.45,1.02,33,71.0,56,0,Restaurants,Consumer Cyclical,0.52,55.51,0.005,0.465,0.22
287,FDP,50.0,0.73,30,50.37,526,0,Farm Products,Consumer Defensive,1.116,23.18,0.004,0.596,0.22
288,WEN,54.55,0.7,33,59.36,951,0,Restaurants,Consumer Cyclical,3.738,18.2,0.004,0.556,0.21
289,DHIL,50.0,1.78,12,50.75,954,0,Asset Management,Financial Services,0.432,150.06,0.009,0.236,0.21
290,CNXC,-16.67,-17.38,6,85.0,87,0,Information Technology Services,Technology,5.448,82.17,0.029,0.071,0.2
291,CLOV,-16.67,-13.07,6,75.0,263,0,Healthcare Plans,Healthcare,0.439,0.9,0.022,0.08,0.17
292,GNRC,-8.33,-11.07,12,64.25,262,0,Specialty Industrial Machinery,Industrials,6.657,110.45,0.009,0.187,0.17
293,TWLO,77.78,1.38,9,57.67,1038,0,Internet Content & Information,Communication Services,10.461,57.78,0.011,0.156,0.17
294,HTZ,-33.33,-8.89,3,54.0,37,0,Rental & Leasing Services,Industrials,2.274,7.45,0.03,0.056,0.16
295,PLOW,50.0,2.97,6,54.5,171,0,Auto Parts,Consumer Cyclical,0.557,24.24,0.015,0.11,0.16
296,RIVN,-33.33,-14.83,3,99.0,181,0,Auto Manufacturers,Consumer Cyclical,9.992,10.7,0.049,0.03,0.15
297,PEBO,61.11,0.73,18,55.17,173,0,Banks - Regional,Financial Services,0.993,28.11,0.004,0.326,0.15
298,NWBI,55.56,1.3,9,46.56,928,0,Banks - Regional,Financial Services,1.454,11.44,0.007,0.193,0.14
299,THFF,55.56,1.53,9,53.0,173,0,Banks - Regional,Financial Services,0.437,37.04,0.009,0.17,0.14
300,LBRDK,55.56,2.11,9,83.33,306,0,Telecom Services,Communication Services,8.672,60.65,0.012,0.108,0.13
301,SMBC,41.67,1.79,12,73.75,4661,0,Banks - Regional,Financial Services,0.478,42.07,0.007,0.163,0.12
302,LNN,60.98,0.2,41,43.78,2066,0,Farm & Heavy Construction Machinery,Industrials,1.33,120.59,0.001,0.937,0.11
303,LBAI,41.67,1.21,12,60.17,171,0,Banks - Regional,Financial Services,0.765,11.76,0.005,0.199,0.1
304,MCBC,40.0,1.06,15,62.8,932,0,Banks - Regional,Financial Services,0.337,9.82,0.004,0.239,0.1
305,ALHC,55.56,0.68,9,44.67,191,0,Healthcare Plans,Healthcare,1.174,6.21,0.004,0.201,0.08
306,EXR,55.56,1.12,9,82.33,57,0,REIT - Industrial,Real Estate,30.414,139.2,0.006,0.109,0.07
307,QS,-33.33,-4.88,3,95.0,607,0,Auto Parts,Consumer Cyclical,3.03,6.19,0.016,0.032,0.05
308,WK,55.56,0.58,9,53.67,380,0,Software - Application,Technology,4.651,84.98,0.003,0.168,0.05
309,CAPL,-33.33,-3.46,3,100.0,1381,0,Oil & Gas Refining & Marketing,Energy,0.82,21.6,0.012,0.03,0.03
310,PGRE,58.33,0.13,12,49.25,173,0,REIT - Office,Real Estate,1.021,4.31,0.001,0.244,0.02
311,FLNC,50.0,0.39,6,55.0,57,0,Utilities - Renewable,Utilities,2.778,15.55,0.002,0.109,0.02
312,BIIB,54.55,0.02,33,54.27,461,0,Drug Manufacturers - General,Healthcare,32.519,223.71,0.0,0.608,0.01
313,IRTC,55.56,0.13,9,59.0,131,0,Medical Devices,Healthcare,3.287,106.11,0.001,0.153,0.01
314,BNL,0.0,-0.93,3,45.0,312,0,REIT - Diversified,Real Estate,2.778,14.56,-0.0,0.067,-0.0
315,TPB,41.67,0.01,12,75.25,49,0,Tobacco,Consumer Defensive,0.399,22.65,0.0,0.159,0.0
316,CSCO,57.14,0.02,21,60.71,812,0,Communication Equipment,Technology,195.981,48.4,0.0,0.346,0.0
317,RMR,55.56,-0.12,9,43.67,473,0,Real Estate Services,Real Estate,0.403,24.12,-0.001,0.206,-0.01
318,THS,70.83,-0.07,24,48.0,592,0,Packaged Foods,Consumer Defensive,1.963,36.28,-0.0,0.5,-0.02
319,RILY,46.67,-0.09,30,56.4,937,0,Financial Conglomerates,Financial Services,0.487,15.92,-0.0,0.532,-0.02
320,CHGG,61.11,-0.15,18,57.33,135,0,Education & Training Services,Consumer Defensive,0.897,8.71,-0.001,0.314,-0.03
321,TR,40.0,-0.26,30,70.2,66,0,Confectioners,Consumer Defensive,1.255,31.33,-0.001,0.427,-0.04
322,CATC,26.67,-0.83,15,79.4,3725,0,Banks - Regional,Financial Services,0.491,62.59,-0.002,0.189,-0.04
323,MKTX,47.83,-0.2,23,46.09,84,0,Capital Markets,Financial Services,8.109,213.92,-0.001,0.499,-0.05
324,CHTR,33.33,-3.66,6,116.0,307,0,Telecom Services,Communication Services,42.499,292.64,-0.012,0.052,-0.06
325,GOOGL,44.44,-0.96,9,54.0,3406,0,Internet Content & Information,Communication Services,1717.094,137.57,-0.004,0.167,-0.07
326,CVRX,33.33,-2.79,6,75.0,205,0,Medical Devices,Healthcare,0.448,21.4,-0.009,0.08,-0.07
327,GOOG,44.44,-0.96,9,54.0,3406,0,Internet Content & Information,Communication Services,1717.101,138.75,-0.004,0.167,-0.07
328,GLPI,33.33,-2.45,6,66.0,1462,0,REIT - Specialty,Real Estate,11.872,44.46,-0.008,0.091,-0.07
329,HFWA,41.67,-0.76,12,46.5,152,0,Banks - Regional,Financial Services,0.634,18.16,-0.003,0.258,-0.08
330,LBRDA,33.33,-4.93,6,111.5,306,0,Telecom Services,Communication Services,8.672,60.64,-0.016,0.054,-0.09
331,AAOI,53.33,-1.0,15,92.8,676,0,Communication Equipment,Technology,0.566,14.73,-0.005,0.162,-0.09
332,CCRN,66.67,-0.48,21,55.14,1201,0,Medical Care Facilities,Healthcare,0.605,17.41,-0.003,0.381,-0.12
333,BANR,45.83,-0.72,24,63.75,1993,0,Banks - Regional,Financial Services,1.505,43.81,-0.003,0.376,-0.12
334,CHWY,50.0,-1.74,6,39.0,62,0,Internet Retail,Consumer Cyclical,7.161,16.6,-0.009,0.154,-0.13
335,SMPL,33.33,-2.65,6,40.5,953,0,Packaged Foods,Consumer Defensive,3.502,35.09,-0.009,0.148,-0.13
336,ROKU,55.56,-2.9,9,93.67,69,0,Entertainment,Communication Services,9.236,64.35,-0.016,0.096,-0.15
337,HCAT,55.56,-2.5,9,81.67,32,0,Health Information Services,Healthcare,0.452,7.72,-0.014,0.11,-0.15
338,LILA,44.44,-2.66,9,66.0,36,0,Telecom Services,Communication Services,1.275,6.13,-0.012,0.136,-0.16
339,BLKB,41.67,-1.77,12,55.5,1272,0,Software - Application,Technology,3.684,68.89,-0.007,0.216,-0.16
340,TGNA,80.56,-0.44,36,71.33,142,0,Broadcasting,Communication Services,2.698,13.7,-0.004,0.505,-0.18
341,KRNY,66.67,-1.02,12,43.0,171,0,Banks - Regional,Financial Services,0.41,6.36,-0.007,0.279,-0.19
342,FLGT,22.22,-9.04,9,93.0,56,0,Diagnostics & Research,Healthcare,0.719,24.26,-0.02,0.097,-0.19
343,FFIC,46.67,-1.45,15,53.0,179,0,Banks - Regional,Financial Services,0.366,12.68,-0.007,0.283,-0.19
344,IRDM,16.67,-7.2,12,72.5,37,0,Telecom Services,Communication Services,3.479,28.41,-0.012,0.166,-0.2
345,LILAK,25.0,-4.55,12,59.08,36,0,Telecom Services,Communication Services,1.275,6.2,-0.011,0.203,-0.23
346,LAW,33.33,-8.76,6,72.5,49,0,Software - Application,Technology,0.43,7.05,-0.029,0.083,-0.24
347,ROG,57.14,-0.37,70,54.34,55,0,Electronic Components,Technology,2.071,111.27,-0.002,1.288,-0.27
348,CIM,53.33,-2.68,15,65.4,396,0,REIT - Mortgage,Real Estate,1.052,4.36,-0.014,0.229,-0.33
349,PGC,45.83,-1.89,24,63.0,172,0,Banks - Regional,Financial Services,0.408,23.0,-0.009,0.381,-0.33
350,SHBI,33.33,-7.93,9,72.0,168,0,Banks - Regional,Financial Services,0.372,11.21,-0.026,0.125,-0.33
351,HBNC,58.33,-1.37,24,53.88,169,0,Banks - Regional,Financial Services,0.52,11.8,-0.008,0.445,-0.36
352,BAND,53.33,-4.47,15,91.8,65,0,Software - Infrastructure,Technology,0.307,11.96,-0.024,0.163,-0.39
353,OLPX,44.44,-6.65,9,67.33,57,0,Specialty Retail,Consumer Cyclical,1.264,1.93,-0.03,0.134,-0.4
354,CRNC,22.22,-18.02,9,88.0,31,0,Software - Application,Technology,0.607,14.57,-0.04,0.102,-0.41
355,AMN,53.33,-1.69,30,63.3,29,0,Medical Care Facilities,Healthcare,2.115,55.83,-0.009,0.474,-0.43
356,WBD,33.33,-4.65,21,65.29,391,0,Entertainment,Communication Services,20.859,8.55,-0.015,0.322,-0.5
357,HAFC,33.33,-4.09,24,52.21,171,0,Banks - Regional,Financial Services,0.463,15.26,-0.014,0.46,-0.63
358,WRLD,70.83,-1.87,24,50.62,379,0,Credit Services,Financial Services,0.721,118.59,-0.013,0.474,-0.63
359,SBCF,36.67,-3.91,30,62.4,954,0,Banks - Regional,Financial Services,2.026,23.87,-0.014,0.481,-0.69
360,CYH,41.67,-5.06,24,72.5,57,0,Medical Care Facilities,Healthcare,0.368,2.69,-0.021,0.331,-0.7
361,MELI,33.33,-8.44,15,58.8,2088,0,Internet Retail,Consumer Cyclical,81.629,1610.13,-0.028,0.255,-0.72
362,ALE,56.67,-2.45,30,54.1,931,0,Utilities - Diversified,Utilities,3.237,56.22,-0.014,0.555,-0.77
363,TTWO,45.83,-4.12,24,55.0,417,0,Electronic Gaming & Multimedia,Communication Services,25.538,149.71,-0.019,0.436,-0.82
364,ARLP,55.56,-6.57,18,56.17,928,0,Thermal Coal,Energy,2.42,18.9,-0.037,0.32,-1.17
365,OIS,25.0,-10.53,24,53.12,372,0,Oil & Gas Equipment & Services,Energy,0.348,5.48,-0.026,0.452,-1.19
366,ATSG,37.5,-10.64,24,77.5,167,0,Airlines,Industrials,0.873,13.37,-0.04,0.31,-1.24
367,DAN,52.38,-10.17,21,85.57,48,0,Auto Parts,Consumer Cyclical,1.76,12.19,-0.053,0.245,-1.31
368,GPRO,61.11,-7.78,18,64.67,55,0,Consumer Electronics,Technology,0.336,2.24,-0.048,0.278,-1.32
369,SVC,57.14,-7.66,21,56.86,937,0,REIT - Hotel & Motel,Real Estate,1.23,7.42,-0.044,0.369,-1.62
370,BDN,35.09,-5.49,57,60.16,170,0,REIT - Office,Real Estate,0.707,4.09,-0.019,0.947,-1.83
371,WASH,50.0,-9.98,28,72.46,171,0,Banks - Regional,Financial Services,0.438,25.74,-0.05,0.386,-1.93
372,STCN,50.98,-6.12,51,71.53,156,0,Advertising Agencies,Communication Services,0.051,8.12,-0.031,0.713,-2.22
373,MODV,55.56,-13.22,18,54.17,149,0,Medical Care Facilities,Healthcare,0.362,25.48,-0.073,0.332,-2.44
374,FCEL,41.67,-9.96,48,74.25,41,0,Electrical Equipment & Parts,Industrials,0.514,1.14,-0.042,0.646,-2.68
